DocID,StoreCode,ProductItemCode,ProductCode,Date,ReturnFlag,Time,Quantity,Amount,DiscountAmount,ChangeCardFlag
321,1531,M100277-86452022,M100277-86452,20.02.2024,0,1321,1,"818,17",0,0
322,1555,M100277-33555016,M100277-33555,11.05.2024,0,2006,1,"818,17",0,0
323,1715,M100277-81362013,M100277-81362,15.04.2024,0,1627,1,"818,17",0,0
324,1665,M100277-81362013,M100277-81362,03.04.2024,0,1312,1,"818,17",0,0
327,1694,M100980-83673036,M100980-83673,20.03.2024,0,1317,1,"818,17",0,0
328,1744,M100980-83673036,M100980-83673,01.05.2024,0,1830,1,"818,17",0,0
329,1534,M100980-83673036,M100980-83673,01.04.2024,0,1440,1,"818,17",0,0
330,1835,M100980-83673036,M100980-83673,24.04.2024,0,1501,1,"818,17",0,0
331,1552,M101437-85292044,M101437-85292,22.03.2024,0,1517,1,"909,08",0,0
332,1823,M101437-85292044,M101437-85292,23.03.2024,0,1856,1,"909,08",0,0
333,1922,M101047-85269024,M101047-85269,14.05.2024,0,2043,1,"909,08",0,0
334,1524,M101047-85269024,M101047-85269,06.04.2024,0,1914,1,"909,08",0,0
335,1910,M101047-85269024,M101047-85269,02.03.2024,0,1353,1,"909,08",0,0
336,1912,M101047-85269024,M101047-85269,16.05.2024,0,1434,1,"909,08",0,0
337,1811,M101047-85269024,M101047-85269,17.02.2024,0,1833,1,"909,08",0,0
338,1811,M101047-85269024,M101047-85269,29.02.2024,0,1912,1,"909,08",0,0
339,1632,M101047-85269024,M101047-85269,21.02.2024,0,1706,1,"909,08",0,0
340,1573,M101047-85269024,M101047-85269,29.04.2024,0,1327,1,"909,08",0,0
341,1909,M101077-86788044,M101077-86788,09.04.2024,0,1025,1,"909,08",0,0
342,1533,M101077-86788044,M101077-86788,08.04.2024,0,2213,1,"909,08",0,0
343,1845,M101077-86788044,M101077-86788,08.04.2024,0,2222,1,"909,08",0,0
344,1641,M101077-86788044,M101077-86788,01.04.2024,0,1333,1,"909,08",0,0
345,1758,M101077-86788044,M101077-86788,25.05.2024,0,1915,1,"909,08",0,0
346,1848,M101077-86788044,M101077-86788,02.03.2024,0,1632,1,"909,08",0,0
347,1696,M101077-86788044,M101077-86788,22.03.2024,0,1317,1,"909,08",0,0
348,1556,M101077-86788044,M101077-86788,11.03.2024,0,1611,1,"909,08",0,0
349,1906,M101077-86788044,M101077-86788,21.03.2024,0,1929,1,"909,08",0,0
350,1935,M100277-86454027,M100277-86454,12.05.2024,0,2139,1,"909,08",0,0
351,1857,M100277-87640025,M100277-87640,17.05.2024,0,1943,1,"909,08",0,0
352,1644,M1010071-86428046,M1010071-86428,07.03.2024,0,1659,1,"909,08",0,0
353,1662,M101441-87636070,M101441-87636,05.04.2024,0,1431,1,"909,08",0,0
354,1518,M101047-85269024,M101047-85269,09.03.2024,0,1706,1,"909,07909",0,0
359,1552,M1010807-88161036,M1010807-88161,22.05.2024,0,1502,1,"1090,9",0,0
360,1829,M100277-33555020,M100277-33555,20.04.2024,0,2015,1,"781,81",0,0
366,1694,M100277-33555020,M100277-33555,09.05.2024,0,1324,1,"318,17",0,0
367,1696,M100277-86452022,M100277-86452,13.02.2024,0,1144,1,"790,9",0,0
368,1632,M100277-86452022,M100277-86452,19.03.2024,0,1537,1,"754,25",0,0
369,1637,M100277-33555020,M100277-33555,05.04.2024,0,2119,1,"543,22",0,0
370,1894,M100277-35250017,M100277-35250,04.02.2024,0,1600,1,"499,99",0,0
371,1517,M100462-80835007,M100462-80835,05.02.2024,0,2145,1,"698,17",0,0
372,1669,M101437-80890010,M101437-80890,15.02.2024,0,1416,1,"581,81",0,0
375,1517,M101225-80680034,M101225-80680,11.05.2024,0,2134,1,"409,08",0,0
376,1640,M1010593-87062008,M1010593-87062,01.05.2024,0,2142,1,"999,99",0,0
377,1716,M1010600-88244014,M1010600-88244,19.05.2024,0,1932,1,"999,99",0,0
378,1915,M1010600-88244014,M1010600-88244,23.05.2024,0,1850,1,"999,99",0,0
379,1896,M1010125-86451050,M1010125-86451,16.05.2024,0,1242,1,"999,99",0,0
380,1810,M1010152-86465050,M1010152-86465,09.04.2024,0,1305,1,"999,99",0,0
381,1574,M1010152-86465050,M1010152-86465,23.03.2024,0,1726,1,"999,99",0,0
382,1647,M1010152-86465050,M1010152-86465,05.04.2024,0,2137,1,"999,99",0,0
383,1578,M1010152-86465050,M1010152-86465,12.03.2024,0,1540,1,"999,99",0,0
384,1873,M1010152-86465050,M1010152-86465,04.04.2024,0,1441,1,"999,99",0,0
385,1647,M1010627-87211028,M1010627-87211,27.04.2024,0,1539,1,"999,99",0,0
386,1921,M101225-80680034,M101225-80680,22.05.2024,0,1959,1,"299,99",0,0
387,1758,M100277-33555020,M100277-33555,29.04.2024,0,1430,1,"518,17",0,0
388,1690,M100277-33555020,M100277-33555,08.02.2024,0,1525,1,"518,17",0,0
389,1844,M101065-32045029,M101065-32045,02.02.2024,0,1611,1,"599,99",0,0
390,1558,M100277-35250017,M100277-35250,19.04.2024,0,2029,1,"599,99",0,0
398,1667,M101077-86788044,M101077-86788,01.05.2024,1,1507,-1,"-909,08",0,0
399,1843,M101077-86788044,M101077-86788,09.05.2024,1,1351,-1,"-909,08",0,0
400,1556,M101077-86788044,M101077-86788,11.03.2024,1,1611,-1,"-909,08",0,0
401,1909,M101077-86788044,M101077-86788,22.04.2024,1,2021,-1,"-909,08",0,0
402,1527,M101077-86788044,M101077-86788,25.05.2024,1,1514,-1,"-909,08",0,0
403,1909,M101077-86788044,M101077-86788,14.05.2024,1,1603,-1,"-909,08",0,0
404,1619,M101047-85269024,M101047-85269,20.02.2024,1,1755,-1,"-909,08",0,0
405,1692,M100277-86454027,M100277-86454,13.04.2024,1,1822,-1,"-909,08",0,0
406,1640,M100277-86454027,M100277-86454,23.03.2024,1,1326,-1,"-909,08",0,0
407,1581,M101225-80998048,M101225-80998,08.02.2024,1,1600,-1,"-909,08",0,0
408,1684,M1010071-86428046,M1010071-86428,30.03.2024,1,1250,-1,"-909,08",0,0
409,1658,M100277-86452022,M100277-86452,09.04.2024,1,2126,-1,"-818,17",0,0
410,1551,M100277-86452022,M100277-86452,10.04.2024,1,2040,-1,"-818,17",0,0
411,1694,M100277-86452022,M100277-86452,25.05.2024,1,1311,-1,"-818,17",0,0
412,1673,M100277-86452022,M100277-86452,08.04.2024,1,1909,-1,"-818,17",0,0
413,1886,M100277-86452022,M100277-86452,19.03.2024,1,1348,-1,"-818,17",0,0
414,1896,M100277-86452022,M100277-86452,27.03.2024,1,1207,-1,"-818,17",0,0
415,1790,M100277-86452022,M100277-86452,09.04.2024,1,1050,-1,"-818,17",0,0
416,1608,M100277-86452022,M100277-86452,30.03.2024,1,1712,-1,"-818,17",0,0
417,1644,M100277-86452022,M100277-86452,04.03.2024,1,1437,-1,"-818,17",0,0
418,1662,M100277-86452022,M100277-86452,30.04.2024,1,1635,-1,"-818,17",0,0
419,1538,M100277-86452022,M100277-86452,09.04.2024,1,1625,-1,"-818,17",0,0
420,1937,M100277-33555016,M100277-33555,19.03.2024,1,1843,-1,"-818,17",0,0
421,1715,M100277-81362013,M100277-81362,17.04.2024,1,1539,-1,"-818,17",0,0
422,1935,M100980-83673036,M100980-83673,18.03.2024,1,1413,-1,"-818,17",0,0
423,1676,M101225-80680002,M101225-80680,26.03.2024,1,1735,-1,"-818,17",0,0
424,1811,M1010640-87927030,M1010640-87927,14.05.2024,1,1921,-1,"-1090,9",0,0
425,1570,M1010640-87927030,M1010640-87927,30.05.2024,1,1203,-1,"-1090,9",0,0
426,1765,M1010640-87927030,M1010640-87927,15.05.2024,1,1934,-1,"-1090,9",0,0
428,1549,M1010640-87927030,M1010640-87927,10.05.2024,1,1258,-1,"-999,09",0,0
430,1906,M101077-86788044,M101077-86788,21.03.2024,1,1929,-1,"-909,08",0,0
431,1806,M100277-86452022,M100277-86452,16.03.2024,1,2019,-1,"-818,17",0,0
432,1844,M101065-32045029,M101065-32045,02.02.2024,1,1610,-1,"-599,99",0,0
433,1659,M101047-85269024,M101047-85269,31.05.2024,1,2149,-1,"-636,35",0,0
434,1926,M101225-80680034,M101225-80680,29.05.2024,0,2156,1,"818,17",0,0
435,1658,M100277-35250017,M100277-35250,01.04.2024,0,2133,1,"818,17364",0,0
436,1910,M100277-33555020,M100277-33555,09.04.2024,0,1456,1,"818,17",0,0
437,1930,M100277-35250017,M100277-35250,21.02.2024,0,1247,1,"818,17",0,0
438,1662,M1010152-86465050,M1010152-86465,26.03.2024,0,1359,1,"999,99",0,0
439,1660,M100277-35250017,M100277-35250,25.03.2024,0,1651,1,"818,17",0,0
440,1871,M100277-35250017,M100277-35250,05.04.2024,0,2118,1,"818,17",0,0
441,1853,M101225-80680034,M101225-80680,11.05.2024,0,1713,1,"818,17",0,0
443,1538,M1010152-86465050,M1010152-86465,12.05.2024,1,1640,-1,"-1090,9",0,0
444,1873,M1010152-86465050,M1010152-86465,04.04.2024,1,1441,-1,"-999,99",0,0
445,1654,M1010152-86465050,M1010152-86465,20.03.2024,1,1206,-1,"-999,99",0,0
446,1588,M1010125-86451050,M1010125-86451,23.04.2024,1,1800,-1,"-909,08",0,0
447,1644,M1010627-87211028,M1010627-87211,31.03.2024,1,1421,-1,"-909,08",0,0
448,1533,M1010627-87211028,M1010627-87211,10.05.2024,1,1806,-1,"-909,08",0,0
449,1748,M101441-86391041,M101441-86391,23.04.2024,1,1905,-1,"-909,08",0,0
450,1608,M101441-86391041,M101441-86391,28.05.2024,1,1618,-1,"-909,08",0,0
452,1804,M100277-35250017,M100277-35250,11.02.2024,1,1559,-1,"-727,26",0,0
453,1687,M100277-35250017,M100277-35250,22.05.2024,1,2038,-1,"-818,17",0,0
454,1662,M100277-35250017,M100277-35250,30.04.2024,1,1635,-1,"-818,17",0,0
455,1835,M100277-35250017,M100277-35250,16.05.2024,1,1748,-1,"-818,17",0,0
456,1619,M100277-35250017,M100277-35250,22.02.2024,1,1653,-1,"-818,17",0,0
457,1594,M100277-35250017,M100277-35250,20.03.2024,1,1637,-1,"-818,17",0,0
458,1822,M100277-35250017,M100277-35250,08.03.2024,1,1646,-1,"-818,17",0,0
459,1835,M100980-83673026,M100980-83673,22.05.2024,1,1707,-1,"-818,17",0,0
460,1684,M100980-83673026,M100980-83673,03.05.2024,1,1356,-1,"-818,17",0,0
461,1687,M101225-80680034,M101225-80680,05.04.2024,1,1226,-1,"-818,17",0,0
465,1525,M100277-35250017,M100277-35250,16.04.2024,1,1800,-1,"-370,36",0,0
466,1527,M100277-35250017,M100277-35250,03.05.2024,1,1349,-1,"-370,36",0,0
467,1559,M1010152-81461109,M1010152-81461,02.03.2024,1,2159,-1,"-611,1",0,0
468,1831,M101225-83035036,M101225-83035,22.05.2024,1,1744,-1,"-462,95",0,0
469,1921,M101225-80680034,M101225-80680,22.05.2024,1,1959,-1,"-305,55",0,0
470,1684,M100277-35250017,M100277-35250,29.04.2024,1,1446,-1,"-818,17",0,0
475,1828,M100277-35250017,M100277-35250,29.05.2024,1,1616,-1,"-370,36",0,0
476,1552,M101225-86467063,M101225-86467,03.05.2024,1,1523,-1,"-909,08",0,0
477,1590,M101437-80890010,M101437-80890,18.05.2024,1,1400,-1,"-581,81",0,0
478,1665,M100277-35250017,M100277-35250,31.05.2024,1,2142,-1,"-818,17",0,0
481,1627,M100277-33555020,M100277-33555,28.05.2024,1,1055,-1,"-818,17",0,0
482,1660,M100277-33555020,M100277-33555,23.04.2024,1,1406,-1,"-818,17",0,0
483,1925,M100277-33555020,M100277-33555,10.03.2024,1,1506,-1,"-818,17",0,0
484,1864,M100277-33555020,M100277-33555,14.04.2024,1,1816,-1,"-818,17",0,0
485,1898,M101225-80680034,M101225-80680,18.02.2024,1,2049,-1,"-818,17",0,0
487,1734,M1010600-88244014,M1010600-88244,17.04.2024,1,2017,-1,"-909,08",0,0
488,1663,M1010627-87211028,M1010627-87211,24.03.2024,1,1353,-1,"-909,08",0,0
489,1661,M1010627-87211028,M1010627-87211,15.04.2024,1,1929,-1,"-909,08",0,0
490,1674,M101437-86450009,M101437-86450,09.04.2024,1,1806,-1,"-909,08",0,0
491,1527,M101441-86391041,M101441-86391,22.04.2024,1,1636,-1,"-909,08",0,0
492,1923,M101441-86391041,M101441-86391,03.05.2024,1,2043,-1,"-909,08",0,0
493,1508,M101441-86391041,M101441-86391,24.04.2024,1,2144,-1,"-909,08",0,0
494,1521,M101441-86391041,M101441-86391,27.05.2024,1,1650,-1,"-909,08",0,0
498,1663,M100277-35250017,M100277-35250,02.03.2024,1,2055,-1,"-818,17",0,0
499,1605,M100980-83673026,M100980-83673,22.05.2024,1,1128,-1,"-818,17",0,0
500,1807,M100980-83673026,M100980-83673,06.04.2024,1,1430,-1,"-818,17",0,0
501,1914,M100980-83673026,M100980-83673,14.04.2024,1,1744,-1,"-818,17",0,0
502,1501,M1010152-86465050,M1010152-86465,03.04.2024,1,1755,-1,"-818,17",0,0
506,1678,M101437-80890010,M101437-80890,04.02.2024,1,1746,-1,"-581,81",0,0
507,1929,M101437-80890010,M101437-80890,07.02.2024,1,1103,-1,"-581,81",0,0
508,1694,M101437-80890010,M101437-80890,19.03.2024,1,1235,-1,"-581,81",0,0
509,1686,M101437-80890010,M101437-80890,14.02.2024,1,1613,-1,"-554,54",0,0
510,1759,M101437-80890010,M101437-80890,14.02.2024,1,1748,-1,"-563,24",0,0
512,1883,M100277-33555020,M100277-33555,19.05.2024,1,1719,-1,"-654,54",0,0
513,1581,M1010152-84023063,M1010152-84023,07.04.2024,1,1415,-1,"-781,81",0,0
514,1814,M1010152-84023063,M1010152-84023,26.02.2024,1,1517,-1,"-781,81",0,0
515,1734,M1010600-88244014,M1010600-88244,17.05.2024,1,1124,-1,"-999,99",0,0
516,1690,M101437-82963013,M101437-82963,17.03.2024,1,1331,-1,"-414,54",0,0
518,1803,M100328-84205007,M100328-84205,07.03.2024,1,1538,-1,"-1090,9",0,0
519,1807,M101065-85255065,M101065-85255,02.03.2024,1,1455,-1,"-479,99",0,0
520,1624,M101437-80890010,M101437-80890,21.02.2024,1,1747,-1,"-568,17",0,0
521,1823,M101437-80890010,M101437-80890,13.04.2024,1,1843,-1,"-581,81",0,0
522,1650,M101437-80890010,M101437-80890,12.03.2024,1,1416,-1,"-581,81",0,0
525,1801,M101437-80890010,M101437-80890,28.02.2024,1,1228,-1,"-581,81",0,0
527,1807,M1010627-87211028,M1010627-87211,24.05.2024,1,1508,-1,"-942,85",0,0
528,1858,M101077-80984035,M101077-80984,14.05.2024,1,1702,-1,"-414,54",0,0
529,1578,M1010152-84023063,M1010152-84023,19.02.2024,1,1640,-1,"-999,99",0,0
533,1844,M101437-80890010,M101437-80890,23.02.2024,1,1745,-1,"-581,81",0,0
534,1864,M100277-33555014,M100277-33555,15.04.2024,1,1944,-1,"-818,17",0,0
535,1801,M1010299-83039028,M1010299-83039,09.02.2024,1,1517,-1,"-818,17",0,0
536,1843,M101441-82297058,M101441-82297,10.02.2024,1,2016,-1,"-781,81",0,0
537,1581,M101048-84417020,M101048-84417,05.05.2024,1,1819,-1,"-909,08",0,0
538,1839,M101048-84417020,M101048-84417,05.02.2024,1,1216,-1,"-909,08",0,0
540,1505,M1010299-83039028,M1010299-83039,18.02.2024,1,1602,-1,"-818,17",0,0
541,1864,M100980-86434022,M100980-86434,29.04.2024,1,2011,-1,"-818,17",0,0
542,1856,M101048-84417020,M101048-84417,13.02.2024,1,1744,-1,"-909,08",0,0
543,1828,M101048-84417020,M101048-84417,07.03.2024,1,1952,-1,"-909,08",0,0
544,1822,M100980-86434022,M100980-86434,03.04.2024,1,1307,-1,"-818,17",0,0
545,1654,M100980-33687019,M100980-33687,04.03.2024,1,1603,-1,"-818,17",0,0
546,1784,M1010071-85603060,M1010071-85603,12.05.2024,1,1908,-1,"-727,26",0,0
547,1616,M101077-31868011,M101077-31868,11.05.2024,1,1704,-1,"-636,35",0,0
550,1541,M100277-33555014,M100277-33555,16.04.2024,1,1945,-1,"-727,26",0,0
553,1667,M100277-30104013,M100277-30104,29.05.2024,1,1200,-1,"-572,72",0,0
554,1853,M101048-84417020,M101048-84417,15.04.2024,1,1642,-1,"-781,81",0,0
556,1840,M101065-85255044,M101065-85255,03.03.2024,1,1600,-1,"-599,99",0,0
557,1628,M1010299-83039056,M1010299-83039,05.04.2024,1,2206,-1,"-818,17",0,0
558,1838,M101441-82297005,M101441-82297,27.02.2024,1,1542,-1,"-690,9",0,0
560,1621,M101077-83669042,M101077-83669,22.05.2024,1,1227,-1,"-422,21",0,0
561,1544,M100328-85607008,M100328-85607,15.02.2024,1,2018,-1,"-818,17",0,0
562,1595,M1010299-83039028,M1010299-83039,20.05.2024,1,1922,-1,"-620,17",0,0
563,1516,M1010120-81220147,M1010120-81220,06.03.2024,1,1728,-1,"-436,35",0,0
564,1585,M1010299-83039028,M1010299-83039,11.02.2024,1,1509,-1,"-727,26",0,0
565,1679,M1010299-83039028,M1010299-83039,10.02.2024,1,1949,-1,"-738,43",0,0
566,1636,M101048-84417020,M101048-84417,08.05.2024,1,1451,-1,"-909,08",0,0
567,1825,M1010299-83039028,M1010299-83039,27.03.2024,1,1659,-1,"-818,17",0,0
568,1825,M1010299-83039028,M1010299-83039,24.04.2024,1,1617,-1,"-818,17",0,0
569,1661,M1010299-83039028,M1010299-83039,30.05.2024,1,1312,-1,"-818,17",0,0
570,1734,M1010299-83039028,M1010299-83039,20.03.2024,1,1614,-1,"-818,17",0,0
571,1605,M1010299-83039056,M1010299-83039,24.02.2024,1,1446,-1,"-818,17",0,0
572,1578,M1010299-83039056,M1010299-83039,16.03.2024,1,1435,-1,"-818,17",0,0
573,1801,M100277-33555014,M100277-33555,11.05.2024,1,1512,-1,"-818,17",0,0
576,1607,M101077-31868011,M101077-31868,01.04.2024,1,1919,-1,"-818,17",0,0
577,1847,M101077-31868011,M101077-31868,30.03.2024,1,1837,-1,"-818,17",0,0
579,1806,M1010299-83039028,M1010299-83039,04.02.2024,1,1505,-1,"-727,26",0,0
580,1625,M101225-83677051,M101225-83677,15.03.2024,1,1757,-1,"-545,45",0,0
581,1593,M1010458-80668156,M1010458-80668,04.03.2024,1,1329,-1,"-781,81",0,0
582,1626,M101077-31868011,M101077-31868,14.04.2024,1,1339,-1,"-527,77",0,0
583,1692,M100277-30104013,M100277-30104,29.02.2024,1,1653,-1,"-537,36",0,0
584,1822,M100277-85273018,M100277-85273,22.03.2024,1,1716,-1,"-581,81",0,0
585,1760,M1010114-85125039,M1010114-85125,15.05.2024,1,1604,-1,"-654,54",0,0
588,1914,M100328-31910014,M100328-31910,06.03.2024,0,1833,1,"1090,9",0,0
589,1608,M101048-84417020,M101048-84417,28.02.2024,0,1257,1,"909,08",0,0
590,1605,M100277-85272042,M100277-85272,09.02.2024,0,1527,1,"909,08",0,0
591,1864,M100980-86434022,M100980-86434,09.04.2024,0,2118,1,"818,17",0,0
593,1924,M1010299-83039056,M1010299-83039,31.03.2024,0,1344,1,"818,17",0,0
594,1570,M101077-31868011,M101077-31868,12.04.2024,0,1657,1,"818,17",0,0
595,1888,M101077-31868011,M101077-31868,21.03.2024,0,2051,1,"818,17273",0,0
596,1858,M100277-85272042,M100277-85272,13.04.2024,0,1441,1,"909,08182",0,0
597,1575,M1010299-83039056,M1010299-83039,13.03.2024,0,1514,1,"818,17273",0,0
598,1807,M100980-33687019,M100980-33687,24.03.2024,0,2040,1,"818,17273",0,0
599,1631,M100980-33687025,M100980-33687,03.02.2024,0,1640,1,"818,17273",0,0
600,1557,M1010299-83039056,M1010299-83039,07.02.2024,0,1935,1,"818,17273",0,0
601,1748,M101077-31868011,M101077-31868,08.04.2024,0,1553,1,"818,17273",0,0
602,1607,M1010299-83039056,M1010299-83039,08.02.2024,0,1306,1,"818,17273",0,0
604,1663,M101077-84432023,M101077-84432,07.04.2024,0,1715,1,"818,17",0,0
605,1557,M1010578-86457035,M1010578-86457,01.04.2024,0,2013,1,"999,99",0,0
606,1699,M101048-84417020,M101048-84417,31.03.2024,1,1507,-1,"-909,08",0,0
607,1764,M101441-82297058,M101441-82297,28.04.2024,1,1626,-1,"-909,08",0,0
608,1711,M101441-82297058,M101441-82297,26.05.2024,1,1253,-1,"-909,08",0,0
609,1538,M1010762-87746051,M1010762-87746,23.05.2024,1,1824,-1,"-999,99",0,0
610,1658,M101048-87642020,M101048-87642,03.05.2024,1,1603,-1,"-999,99",0,0
611,1814,M100277-33555014,M100277-33555,03.02.2024,1,1526,-1,"-781,81",0,0
614,1538,M100277-86393021,M100277-86393,05.04.2024,1,1239,-1,"-909,08",0,0
618,1544,M101048-84417020,M101048-84417,25.02.2024,1,1647,-1,"-909,08",0,0
619,1637,M101048-84417020,M101048-84417,17.03.2024,1,2029,-1,"-909,08",0,0
620,1558,M101048-84417020,M101048-84417,31.03.2024,1,1652,-1,"-909,08",0,0
621,1556,M101048-84417020,M101048-84417,24.03.2024,1,2143,-1,"-909,08",0,0
622,1807,M101048-84417020,M101048-84417,16.02.2024,1,2132,-1,"-909,08",0,0
623,1593,M101048-84417020,M101048-84417,24.03.2024,1,1434,-1,"-909,08",0,0
625,1543,M101441-82297058,M101441-82297,11.04.2024,1,1533,-1,"-909,08",0,0
626,1860,M101441-82297058,M101441-82297,06.04.2024,1,1447,-1,"-909,08",0,0
627,1654,M101441-82297058,M101441-82297,07.04.2024,1,1854,-1,"-909,08",0,0
629,1895,M100277-33555014,M100277-33555,24.05.2024,1,1400,-1,"-818,17",0,0
630,1527,M100277-33555014,M100277-33555,20.05.2024,1,1647,-1,"-818,17",0,0
631,1646,M100277-33555014,M100277-33555,20.04.2024,1,1607,-1,"-818,17",0,0
632,1941,M100980-86434022,M100980-86434,06.04.2024,1,2147,-1,"-818,17",0,0
633,1578,M100980-86434022,M100980-86434,31.05.2024,1,1102,-1,"-818,17",0,0
634,1813,M100980-86434022,M100980-86434,06.04.2024,1,1536,-1,"-818,17",0,0
637,1663,M101225-83677051,M101225-83677,30.05.2024,1,1931,-1,"-818,17",0,0
638,1597,M101225-83677051,M101225-83677,28.03.2024,1,1734,-1,"-818,17",0,0
639,1517,M1010299-83039028,M1010299-83039,17.03.2024,1,1408,-1,"-818,17",0,0
640,1608,M1010299-83039028,M1010299-83039,16.02.2024,1,1908,-1,"-818,17",0,0
641,1556,M101077-86789043,M101077-86789,05.04.2024,1,1305,-1,"-818,17",0,0
642,1663,M101077-86789043,M101077-86789,01.04.2024,1,1240,-1,"-818,17",0,0
643,1628,M100980-86434031,M100980-86434,30.03.2024,1,1301,-1,"-818,17",0,0
644,1880,M101077-31868011,M101077-31868,21.04.2024,1,1123,-1,"-818,17",0,0
645,1856,M100328-31910014,M100328-31910,12.02.2024,0,1526,1,"1090,9",0,0
648,1897,M100277-85272042,M100277-85272,08.04.2024,0,1838,1,"909,08182",0,0
649,1806,M100980-86434022,M100980-86434,08.04.2024,0,2202,1,"818,17273",0,0
650,1845,M1010299-83039028,M1010299-83039,10.02.2024,0,2020,1,"818,17273",0,0
651,1605,M1010299-83039028,M1010299-83039,20.05.2024,0,1300,1,"818,17273",0,0
652,1922,M101077-31868011,M101077-31868,03.04.2024,0,1521,1,"818,17273",0,0
653,1820,M101077-31868011,M101077-31868,05.04.2024,0,2120,1,"818,17273",0,0
655,1896,M1010762-87746051,M1010762-87746,19.05.2024,0,1509,1,"999,99",0,0
656,1847,M100328-31910014,M100328-31910,18.04.2024,0,1835,1,"1090,9",0,0
659,1593,M101048-84417020,M101048-84417,24.03.2024,0,1126,1,"909,08",0,0
660,1558,M101048-84417020,M101048-84417,01.03.2024,0,1356,1,"909,08",0,0
661,1621,M101048-84417020,M101048-84417,10.03.2024,0,1731,1,"909,08",0,0
662,1527,M101048-84417020,M101048-84417,03.03.2024,0,1613,1,"909,08",0,0
663,1644,M101048-84417020,M101048-84417,09.04.2024,0,1659,1,"909,08",0,0
664,1678,M101077-86788024,M101077-86788,02.03.2024,0,1319,1,"909,08",0,0
666,1585,M100277-85272042,M100277-85272,30.03.2024,0,1745,1,"909,08",0,0
667,1549,M101441-82297058,M101441-82297,04.04.2024,0,1822,1,"909,08",0,0
668,1922,M101441-82297058,M101441-82297,23.04.2024,0,1623,1,"909,08",0,0
669,1871,M101453-86458007,M101453-86458,28.05.2024,0,1327,1,"909,08",0,0
670,1592,M1010299-83039028,M1010299-83039,24.02.2024,0,1232,1,"818,17",0,0
